"GENE_SYMBOL","Tetanis_Means","NT7_Mean","T7_Mean","FC_tet_flu_nt7","FC_tet_flu_t7"
"EML1",18.0833399906262,2.24145162516667,2.760229359,8.06769139587457,6.55139035155311
"EML2",28.1793248142602,3.18261496961111,3.71481704283333,8.8541419817753,7.58565616808078
"EML3",24.8966486201763,4.26408549944444,4.36052429544444,5.83868419697965,5.70955392822522
"EML4",24.4575047730226,6.75514548011111,7.58357030483333,3.62057410088824,3.22506468456352
"EMP1",18.9339368185307,3.012468974,4.09575861816667,6.28518898682298,4.62281559624865
"EMP2",20.8047005406588,2.66750867233333,2.96892493466667,7.7993000571805,7.00748621082757
"EMP3",28.555701813559,9.85339649033333,9.70987824533333,2.89805670984351,2.94089185178848
"EMR1",19.4393963304614,7.03703857033333,8.156591384,2.76243992926426,2.3832745095695
"EMR2",20.9866769730544,5.3576850895,5.65454925133333,3.9171165573326,3.71146771214449
"EMR3",0.321928094887362,4.70272497333333,5.132887743,0.0684556500141613,0.0627187094294812
"EMX1",21.5681568441279,2.67825962166667,3.40340637983333,8.05304932712465,6.33722642465756
"EMX2",0.115477217419936,2.12193547266667,2.82550406833333,0.0544207017166332,0.0408695987077633
"EMX2OS",0.0885939232689884,2.3112451295,2.70577898483333,0.0383316863011213,0.0327424833164803
"EN1",20.7585376300995,2.24425640733333,2.56065348633333,9.24962832333639,8.10673437108598
"EN2",26.3071661229769,2.33817351066667,2.90616391133333,11.2511607898064,9.05219627165052
"ENAH",0.450661409009565,2.62734849061111,3.19750147511111,0.171527077820097,0.140941736076574
"ENAM",21.2682246347887,2.56264423783333,3.17338795233333,8.2993278274048,6.70205627369028
"ENC1",23.8477427546429,5.18677527533333,6.65844745883333,4.59779756953328,3.5815770721455
"ENDOD1",0.205809537140843,6.2202890425,6.61217226766667,0.033086812483255,0.0311258583124408
"ENDOG",25.0562053603414,4.34479156033333,5.43502984833333,5.76695222599335,4.61013206174479
"ENG",23.2303068613451,3.82698727933333,4.13936819533333,6.07012910306613,5.61204168489642
"ENHO",23.9295115336029,3.268850977,3.72002086766667,7.32046572388083,6.4326283063601
"ENO1",28.7607735820586,7.90683185977778,8.44296562655556,3.63745860442098,3.40647763525149
"ENO2",22.2961476188595,6.05358946733333,6.395359097,3.6831284544773,3.4863011256582
"ENO3",22.8271810588729,3.324854252,4.1032198595,6.86561855911178,5.56323615124405
"ENOPH1",23.0343352206396,8.01765807566667,9.19222751166667,2.87295055529345,2.50584911996626
"ENOSF1",21.1951114435611,5.83114799222222,6.90600593233333,3.63480938433254,3.06908387441827
"ENOX1",0.111031312388744,2.80056089633333,3.35942711666667,0.0396460982277204,0.0330506686208191
"ENOX2",19.0066966004355,4.41933762558333,5.15326657825,4.30080211351281,3.68828127010847
"ENPEP",0.0885939232689884,2.25044055866667,2.75815039516667,0.0393673687260054,0.0321207731907001
"ENPP1",21.6433461137273,2.63689750175,3.238960426,8.20788297586976,6.68218911845616
"ENPP2",23.0113579621473,3.284343103,4.25248618766667,7.00638064918618,5.41127165301237
"ENPP3",0.2347056827753,2.57945566783333,3.26972834716667,0.0909903921599265,0.0717814013444512
"ENPP4",18.694052962872,5.48411744683333,6.7987309255,3.40876232941846,2.74963859692641
"ENPP5",0.117695042669755,2.4923156535,3.55373612383333,0.0472231687444861,0.033118678080915
"ENPP6",0.0817940911636473,2.27031947766667,2.659831152,0.0360275687929663,0.0307516103426882
"ENPP7",22.1290555190963,2.92553505666667,3.48992455166667,7.56410539968368,6.34084066617663
"ENSA",24.9846330898598,6.60172696766667,6.92271204113333,3.78456019345047,3.60908166357437
"ENTHD1",17.3761952132846,2.35050604016667,2.92145875683333,7.39253374224579,5.94778042737776
"ENTPD1",23.6852183495568,6.054786839,6.66100158086667,3.91181704316921,3.55580434293713
"ENTPD2",22.6367162495293,2.88137651,3.33870687733333,7.8562160033467,6.78008494941895
"ENTPD3",17.4139178155616,2.37265329533333,3.00147984116667,7.33942790959484,5.80177736885711
"ENTPD4",25.4624837750275,6.26340164355556,6.89711205788889,4.06528037384062,3.69176019779229
"ENTPD5",22.0749171412092,3.1686708,3.6520827865,6.96661740348957,6.04447336813108
"ENTPD6",20.7475514418833,4.5209854645,5.0900330425,4.58916570398172,4.07611331176998
"ENTPD7",23.2441266194764,3.8314962045,4.48849876216667,6.06659262566324,5.1785970880509
"ENY2",23.8057020904593,7.20604395777778,7.98602021666667,3.30357436478927,2.98092184149212
"EOMES",0.111031312388744,6.52606798166667,7.66970043433333,0.0170135083944357,0.0144766165692357
"EP300",23.0842064517393,6.64881499916667,8.38584903833333,3.47192792319121,2.75275721590228
"EP400",22.8328268416029,4.92523793566667,6.08708989583333,4.63588300501309,3.75102507640509
"EP400NL",24.3534580479165,4.01246661122222,4.62666373122222,6.0694481493762,5.26371905603848
"EPAG",0.292781749227846,2.5095961695,2.97847035266667,0.116664885285579,0.0982993666415763
"EPAS1",22.3753925302632,2.78734090666667,3.22591872333333,8.02750480816555,6.93613027768499
"EPB41",22.199861832595,6.82461551716667,7.36777619575,3.25291025945027,3.01310208708574
"EPB41L1",0.150559676575381,2.42536524166667,2.97814587216667,0.0620771148150533,0.0505548361423431
"EPB41L2",22.6692058330441,5.111051247,5.32519973,4.43533135112861,4.25696818568795
"EPB41L3",0.146220740851044,6.77198971044444,7.74595986866667,0.0215919909957229,0.0188770331024467
"EPB41L4A",0.0817940911636473,3.48571381146667,4.40952212466667,0.0234655211493772,0.0185494230102838
"EPB41L4B",19.9977996209776,2.56831241888889,2.91165693388889,7.78635787215835,6.86818539238685
"EPB41L5",0.0658020583957461,3.041999481,3.888597276,0.0216311865951124,0.0169217982026242
"EPB42",21.042277907721,7.54616561833333,6.32637267866667,2.78847284461912,3.32612050799318
"EPB49",18.3443760602304,5.28996661533333,5.24311878166667,3.46776783185323,3.49875271267441
"EPC1",24.0644248931031,6.82046813608333,7.555050387,3.52826586283594,3.18521037722141
"EPC2",21.8816060012149,6.629162185,7.47023555133333,3.3008101763941,2.92917215941195
"EPCAM",0.102098187618736,2.66754433733333,2.96868936366667,0.0382742232958725,0.0343916709064613
"EPDR1",0.102098187618736,3.480913212,4.01592934633333,0.0293308627364697,0.0254233027560494
"EPHA1",21.3499106098872,3.208830819,3.42173615916667,6.65348590005772,6.23949644764158
"EPHA10",22.6745085636657,2.71637416577778,3.124439923,8.34734362052559,7.25714339928618
"EPHA2",21.1487468945969,2.670315745,3.70037035266667,7.91994240164168,5.71530546377771
"EPHA3",20.765429637529,2.30049581444444,2.72242384711111,9.02650181197734,7.62755206525398
"EPHA4",17.7042670552144,4.67264445753333,5.22710729986667,3.78891807757194,3.38701045139555
"EPHA5",0.137503523749935,2.50831556344444,2.92975723422222,0.0548190689217405,0.0469334189685648
"EPHA6",0.356143810225275,2.28352050783333,2.7265000805,0.155962606424409,0.130623069763476
"EPHA7",0.0863308717604196,2.27498981941667,2.84013566275,0.0379478057543817,0.030396742272807
"EPHA8",0.0795203396435263,2.68127636133333,3.10481155483333,0.029657643945357,0.0256119697569842
"EPHB1",19.3741780376304,3.23233838011111,3.33158039855556,5.99385824109306,5.81531156985743
"EPHB2",22.2700438543163,3.091490956,3.80325478983333,7.20365809613459,5.85552246298287
"EPHB3",22.5503070685719,2.79238500433333,3.4314538695,8.07564395080817,6.57164803205054
"EPHB4",21.9960109886115,4.2057074195,3.99339325516667,5.23003832521154,5.50810040061869
"EPHB6",20.0194345597825,4.80511388266667,5.22558096866667,4.16627681437435,3.83104475460659
"EPHX1",22.1098928498667,2.684960321,2.92470239266667,8.2347186574556,7.55970689712037
"EPHX2",21.6394256512762,6.05941587933333,6.44466016233333,3.5712065456806,3.35772951656173
"EPM2A",19.6256416818261,3.547911638,4.41630446411111,5.53160385157996,4.44390594926437
"EPM2AIP1",20.1516566471472,6.81690634544444,7.09949095066667,2.9561293093918,2.83846500927717
"EPN1",26.7188082528346,3.58739220083333,4.18663307183333,7.44797523020427,6.38193216228869
"EPN2",22.5132837551917,3.0402085475,3.5956342935,7.40517744208851,6.2612829663712
"EPN3",21.4240117888892,2.35806936316667,2.8763154585,9.08540356086841,7.448422156053
"EPO",19.5422170292302,2.43059045133333,3.02490881466667,8.04011100204481,6.46043177714222
"EPOR",20.6821397173369,3.53363850177778,4.24731468755556,5.85293026067372,4.86946252839109
"EPPK1",21.1388845336514,3.23571186726667,3.79192481626667,6.53299348050673,5.57471088112545
"EPR1",25.7209638436954,3.82628231366667,4.156015669,6.72218141139914,6.188851508802
"EPRS",27.0480820446349,7.89277186277778,8.63320609611111,3.4269433495466,3.13302865048234
"EPS15",22.4817911380404,8.45017080183333,9.320655454,2.66051322100646,2.41203971641203
"EPS15L1",19.4273221411566,3.7911938404,4.50007156253333,5.12432836699978,4.31711404389753
"EPS8",18.2915778870497,5.44306670366667,6.14515882733333,3.3605279675753,2.9765834213576
"EPS8L1",0.19954148220841,2.77833028073333,3.2764660336,0.0718206483916454,0.0609014347049906
"EPS8L2",22.6461734061251,2.78053337911111,3.26724733744444,8.1445429054208,6.93126998577291
"EPS8L3",21.501242254996,2.48937608433333,3.15800034233333,8.63720126111607,6.80849902603543
"EPSTI1",24.2791987237418,7.23601265383333,7.943043231,3.35532839496621,3.05666203968087
"EPX",17.5212307733254,2.34090825566667,2.83965880133333,7.4848002825021,6.17018874418944
"EPYC",0.0817940911636473,2.241113525,2.58694106566667,0.036497076230731,0.0316180728850769
"ERAL1",24.0343275450177,4.41944688533333,4.57016890633333,5.438311211473,5.25895826557109
"ERAP1",22.6082051548779,5.57025320177778,6.69503018266667,4.05873922349928,3.37686381361061
"ERAP2",21.8841459336617,6.23477041286667,6.54145693346667,3.51001632530037,3.34545440813048
"ERBB2",25.6344452566275,2.68712166388889,3.18960236977778,9.53974120380114,8.03687804458631
"ERBB2IP",22.8269803268617,7.04613836433333,8.02944950788889,3.23964406410312,2.84290726337271
"ERBB3",0.20997316208238,2.64102129593333,3.0646399474,0.0795045319799954,0.0685147898892719
"ERBB4",0.26703633639129,2.33019418241667,3.0824902535,0.114598319061265,0.0866300667416821
"ERC1",23.7536351647457,3.64513167314286,4.45971136185714,6.51653693054801,5.32627186770538
"ERC2",19.2450500904321,2.35345633633333,2.98799197466667,8.17735591407478,6.4407971151191
"ERCC1",22.3206553206231,6.53014594733333,7.04529407822222,3.41809440411328,3.1681651713615
"ERCC2",23.1820902899804,4.22222782966667,4.66444050433333,5.49048777687833,4.96996162100126
"ERCC3",25.2281921213616,6.45985092433333,7.249856542,3.90538302150761,3.47981949369745
"ERCC4",0.552541023028779,2.90359512966667,3.798490882,0.190295477969138,0.14546330113549
"ERCC5",27.1811229791269,7.75101024933333,8.91770340533333,3.50678454869347,3.04799585091279
"ERCC6",0.0817940911636473,3.30952520316667,4.06607880766667,0.0247147509514005,0.0201162090143022
"ERCC6L",0.102098187618736,2.98143862366667,3.464871712,0.0342446048723862,0.029466657384496
"ERCC8",19.4033609831215,4.21943510044444,4.83217963366667,4.59856841525485,4.01544695233074
"EREG",21.166190585622,6.24919921266667,4.54214839,3.38702445950509,4.65995136403326
"ERF",18.9740776839197,4.10822535866667,4.313849101,4.61855814309023,4.39841015290064
"ERG",0.0998562368320666,2.35192268133333,3.05939450333333,0.0424572787296974,0.0326392156105626
"ERGIC1",23.561517639816,6.57045496425,6.8332991075,3.58597962667955,3.44804424175662
"ERGIC2",23.5305472342828,5.55233713358333,6.55989722466667,4.23795361631738,3.58702986165739
"ERGIC3",27.0484334772902,4.64498969388889,5.13830247211111,5.82314176345236,5.26407964967021
"ERH",26.0484818399859,9.58655444,10.7210435633333,2.71718916353286,2.42965917320525
"ERI1",21.6101776686088,4.27099139216667,5.23448146116667,5.05975678345865,4.12842758713149
"ERI2",0.0749620576812219,2.98701784433333,3.66910037611111,0.0250959524140214,0.0204306369401304
"ERI3",23.4218486660258,4.780199287,4.099626771,4.8997640599886,5.71316609397411
"ERICH1",23.4172107919588,4.91227124891667,5.51680298658333,4.76708422750945,4.24470673484419
"ERLIN1",19.9876467769379,5.423204833,6.144413849,3.68557843423391,3.2529786027012
"ERLIN2",0.20163386116965,4.938182196,6.12076817277778,0.0408315961555604,0.0329425744412965
"ERMAP",0.102098187618736,5.76828033,6.21154583,0.0176999351241197,0.0164368404279706
"ERMN",25.0857249896635,5.36511820966667,5.62375979566667,4.67570778672965,4.46066793410932
"ERMP1",22.7625276915209,5.53284871866667,6.05492567033333,4.11407013799689,3.75934056516136
"ERN1",26.774858016275,5.319125898,5.81669365583333,5.03369510887914,4.60310609437434
"ERN2",21.1898141470285,4.37873726483333,5.210544895,4.83925224680843,4.06671750729219
"ERO1L",18.3424684354548,6.56505202183333,7.31665568316667,2.79395629683565,2.5069470574726
"ERO1LB",20.6024930735544,5.76311392416667,6.20571289083333,3.57488908681143,3.31992366324054
"ERP27",20.0050785749802,6.694643896,7.22813761766667,2.98822146267303,2.76766708565215
"ERP29",29.5218247531784,9.96568553333333,10.48164229,2.96234761316053,2.8165266411871
"ERRFI1",0.0726775044866682,3.50505022266667,4.66385334566667,0.0207350822012971,0.0155831453307157
"ERVWE1",25.1564011895235,2.47430054233333,3.26979309716667,10.167075809554,7.69357584469852
"ESAM",21.2885921927674,3.62713883866667,3.27893097566667,5.86925208536903,6.49254051114601
"ESCO1",22.3153676994373,7.02587495588889,7.94874882177778,3.17616920875216,2.80740632265272
"ESCO2",21.8687845860389,2.47661007341667,3.01078318758333,8.83012825505846,7.26348701435137
"ESD",0.0749620576812219,6.47745325733333,7.25645303516667,0.011572767058775,0.0103303993449604
"ESF1",0.0863308717604196,4.85006446016667,6.48394307233333,0.0177999431697147,0.0133145634989902
"ESM1",0.070389327891398,2.16239295433333,2.94889649033333,0.0325515895482092,0.0238697180867958
"ESPL1",22.8720041279039,3.68802064116667,3.85747347583333,6.20170176722995,5.92927061487126
"ESPN",0.27500704749987,2.74416677777778,3.17758414111111,0.10021513623985,0.0865459529275306
"ESPNL",21.8855844229554,3.12624847466667,3.62225025166667,7.00059019630195,6.04198575537
"ESR1",0.236747714313518,2.732956371875,3.516678569875,0.0866269643928095,0.0673213970539061
"ESR2",17.745842231288,2.68763882038889,3.24035057772222,6.60276302629095,5.4765192239669
"ESRRA",21.2169650736231,4.67709155566667,5.46532885533333,4.53635872231686,3.88210218181446
"ESRRB",23.0136927954001,2.66557207766667,3.160908312,8.63367867191396,7.28072140151344
"ESRRG",19.3978103763517,2.50521923933333,2.95760568083333,7.74295920763951,6.55861952864729
"ESX1",0.487143299759264,2.790627994,3.297596866,0.174564041071274,0.147726759684294
"ETAA1",20.2980603445412,5.87600140933333,6.918390311,3.45440018314158,2.93392818735133
"ETF1",23.5420150929658,8.1134097265,8.49257171833333,2.90161792471455,2.77207139059473
"ETFA",26.1679467576153,8.29744012666667,9.13741402333333,3.15373734044981,2.86382412910181
"ETFB",25.8591566638007,6.709148768,7.14969425933333,3.85431260477316,3.61681992625681
"ETFDH",24.4832165767441,3.8815427135,4.92480289433333,6.3075994221554,4.97141045074422
"ETHE1",25.1242458276482,7.57535529633333,8.25803491866667,3.31657656239688,3.04240004735954
"ETNK1",0.365505913428966,5.73499919580952,6.50287357038095,0.0637325134580727,0.056206830637729
"ETNK2",17.9893802238436,2.68434242866667,3.12736589933333,6.70159664867312,5.75224671589547
"ETS1",25.8607771885864,8.66168861666667,9.77110789988889,2.9856507585398,2.64665762097259
"ETS2",23.2686120048589,6.73324732577778,5.92602426022222,3.45577859820723,3.9265131196048
"ETV1",0.271027196587325,2.6499727394,3.00259073426667,0.102275465916185,0.0902644484625436
"ETV3",23.0688015623909,6.05865507344444,6.30277184188889,3.80757796618977,3.6601041797314
"ETV4",21.2148117184169,3.03324859633333,3.41298177483333,6.99408935491207,6.21591708307699
"ETV5",0.380360047646099,2.72458901358333,3.06247817858333,0.139602723841955,0.124200084201759
"ETV6",19.2673682237769,6.49575026416667,6.50902373508333,2.96614978104437,2.96010108550176
"ETV7",19.2483117996728,3.166787934,3.72805600716667,6.07818148888805,5.16309619884214
"EVC",0.0795203396435263,2.89975778655556,3.29823967577778,0.027423097202192,0.0241099336192947
"EVC2",22.3617937782756,2.75241077933333,3.1154095075,8.12443910850108,7.17780238021426
"EVI2A",23.9708035053168,9.61415366966667,10.6504773,2.49328275050839,2.2506788034107
"EVI2B",26.4484241345608,10.60385968,11.3018152466667,2.49422615280786,2.34019257591044
"EVI5",23.0043479153978,4.68060466488889,5.47918325755556,4.91482395169212,4.19849945403373
"EVI5L",22.3365764165407,2.80383406744444,3.45011914611111,7.96644019554958,6.47414639048565
"EVL",24.7362066481374,8.323960901,9.05515287983333,2.97168703004908,2.73172711453909
"EVPL",22.8822739293199,2.78576830733333,3.42173177966667,8.21399032686387,6.68733711546175
"EVX1",23.7536548835435,2.6687196895,3.196265655,8.90076802633173,7.43168980537806
"EWSR1",24.7816092428147,6.51451370791667,7.356495067,3.80406126288431,3.36867068041421
"EXO1",21.7885771462346,2.55772693766667,3.39232218633333,8.5187268528796,6.42290913110033
"EXOC1",24.4419036765234,7.54345029666667,8.66224587133333,3.2401490982613,2.82165895999454
"EXOC2",19.2871210915613,5.9408531675,6.83224373833333,3.24652378164694,2.8229556541357
"EXOC3",25.4593869296083,5.55485997166667,6.13299271716667,4.58326349529375,4.15121753827389
"EXOC3L",21.9429737542155,2.91536301833333,3.495957425,7.52666944604379,6.27667076186303
"EXOC3L2",31.6404412603125,3.70714361833333,4.18586362333333,8.53499203641254,7.55888010396198
"EXOC4",22.0120055965768,6.188506333,7.2724142865,3.5569173581028,3.02678102888588
"EXOC5",0.0817940911636473,5.065245582,5.933972437,0.0161480997988159,0.0137840362475629
"EXOC6",0.184809238528292,5.01634220611111,5.57660902788889,0.0368414336452465,0.0331400744796797
"EXOC6B",23.7313343499443,3.08942407316667,3.82659488666667,7.68147518369648,6.20168454012035
"EXOC7",23.7689186134891,5.18364693686667,5.42560517146667,4.58536603726653,4.38087878905936
"EXOC8",24.7045345596692,6.93337000466667,7.463710908,3.5631351771276,3.3099533012713
"EXOG",20.8278966456471,3.36367720533333,4.16168979155556,6.19200219706669,5.00467302678561
"EXOSC1",23.7779387984773,4.48136511822222,5.33315266666667,5.30595882531217,4.45851455689511
"EXOSC10",0.431177201934096,5.1430601835,5.87251827583333,0.0838367016037265,0.0734228795350851
"EXOSC2",25.1095578236357,4.89378182544444,5.53875609922222,5.13091075966699,4.53342905407257
"EXOSC3",22.7902423702732,3.74988196616667,4.52113829744444,6.07758926171496,5.04081956155937
"EXOSC4",22.5528068211814,5.37453982822222,5.51120280644444,4.19623028984816,4.09217508650011
"EXOSC5",24.7680249835083,6.30166502433333,6.46942021466667,3.93039377495768,3.82847676633483
"EXOSC6",26.4648631365644,5.42808841555556,5.85706024922222,4.87554017372353,4.51845499456469
"EXOSC7",26.2983549244469,5.8865769325,6.6619708595,4.46751231250419,3.94753376727028
"EXOSC8",25.490732695997,7.34054897833333,8.28996864166667,3.47259214143745,3.07488891669344
"EXOSC9",27.0278352442914,7.13415388766667,8.42218896666667,3.78851306964606,3.20912239695193
"EXPH5",19.9095984748467,2.81461323166667,3.33551770966667,7.07365340674436,5.96896800072344
"EXT1",0.104336659814736,3.80425117644444,4.40807275966667,0.0274263330614914,0.0236694504612998
"EXT2",21.8221023483476,6.1456949905,6.805575243,3.55079488684032,3.20650372219352
"EXTL1",20.522396450793,2.31972442233333,3.22131576466667,8.84691140603253,6.37081178936103
"EXTL2",0.0953618561228602,5.05631708233333,5.19391817366667,0.0188599438227584,0.0183602923523801
"EXTL3",0.261029269943417,3.7821115,4.17424355283333,0.0690168097750203,0.062533310919589
"EYA1",0.0953618561228602,2.67319172166667,2.972982529,0.0356734069426956,0.0320761575934778
"EYA2",23.0158355400743,2.38772031366667,3.086495395,9.63925104977239,7.4569479602526
"EYA3",25.3732459843348,4.08274971058333,4.59263051158333,6.2147444205463,5.52477407453952
"EYA4",0.191141487352009,2.25327414077778,2.80020469466667,0.084828332200196,0.0682598267605439
"EYS",0.0885939232689884,2.04727062933333,2.65602566766667,0.0432741631710107,0.033355823457391
"EZH1",25.3413251964476,5.43675887013333,6.56354299573333,4.66110890730495,3.86092164139413
"EZH2",22.1810643644114,6.459819357,6.36147963366667,3.43369731235217,3.48677754889338
"EZR",27.6504430202992,8.19395962373333,9.2464642842,3.37449100190966,2.9903801248167
"F10",19.5020855866373,3.14851742066667,3.16784370566667,6.1940535753834,6.156265080803
"F11",20.9782754413921,2.338243559,2.78988298691667,8.97180935691914,7.51941050566315
"F11R",0.0908534304511135,6.10366172608333,6.62455803166667,0.0148850697381969,0.0137146402849543
"F12",22.5208401300717,3.278848089,3.57623895333333,6.86852196831731,6.29735328761535
"F13A1",0.230612928141416,9.99718301433333,10.2687525036667,0.0230677909777962,0.0224577355486044
"F13B",0.531069492725954,2.47846788433333,2.97591764466667,0.214273300083049,0.17845570883916
"F2",22.903890019152,2.74126490966667,3.05228107266667,8.35522679270609,7.50386005543772
"F2R",0.0795203396435263,5.24224911333333,6.72065002366667,0.0151691264425552,0.0118322393464169
"F2RL1",0.20163386116965,4.47172223066667,4.796530331,0.0450908734417499,0.0420374410782915
"F2RL2",21.2512024380108,2.44424478683333,3.06204201366667,8.69438386551415,6.94020602694583
"F2RL3",22.8931198227915,2.22935534233333,2.818437068,10.2689416030155,8.12262941142651
"F3",0.265036758744942,5.76019284933333,3.84180619366667,0.0460117856602,0.0689875400747344
"F5",0.165644004114437,6.61260216966667,6.97792197855556,0.0250497459040072,0.0237382998295898
"F7",17.5859031974243,3.08126261833333,3.73748425316667,5.70736914561883,4.70527820485779
"F8",17.4025789719357,5.07824071266667,6.29447866333333,3.4268913107109,2.7647371454779
"F9",17.6594028559445,2.728152967,3.05143611266667,6.47302518207533,5.78724318776966
"FA2H",21.2388627709264,2.44323955516667,3.162996557,8.69291049500773,6.71479161870183
"FAAH",22.4252530029515,3.81895742933333,3.96570691466667,5.87208771449077,5.65479332827509
"FAAH2",17.3672300027595,4.222778773,4.729617144,4.11274919581478,3.67201603723709
"FABP1",17.7242190458323,2.33488477716667,2.81889003383333,7.59104655577062,6.28765891294086
"FABP2",0.376660827565788,3.092313438,4.017382833,0.121805513935676,0.0937577630072448
"FABP3",19.8224770346956,2.58777414683333,3.16097788083333,7.66004910395773,6.27099517364222
"FABP4",0.119909463735197,2.31346922266667,2.93599783583333,0.0518310174867943,0.040841128107018
"FABP5",25.7099252325553,6.76253032733333,8.20706673533333,3.80182032288105,3.13265702127998
"FABP6",21.9167571713596,2.52936217411111,3.040372792,8.66493434419361,7.20857561580218
"FABP7",0.425817338032086,2.41202213333333,2.97280475233333,0.176539564934929,0.143237573102595
"FADD",20.6742394801487,5.04755336866667,6.25154709566667,4.09589319223184,3.3070597027861
"FADS1",18.8005636560356,5.01251794144444,5.61774927233333,3.75072246636546,3.34663630301656
"FADS2",21.1306911474554,3.57101392616667,4.07644980816667,5.91728052154035,5.18360145269607
"FADS3",23.3005715758609,4.80403678533333,4.63609881066667,4.85020673592618,5.02590055290695
"FAF1",24.5732262257045,5.25995027653333,5.76161702873333,4.67176017525017,4.26498778088811
"FAF2",22.5110622293479,5.92557024266667,7.1941142545,3.79896977125653,3.12909434476481
"FAH",23.5082061869546,3.72382577433333,3.850453603,6.31291784620704,6.10530825995116
"FAHD1",18.0806647844123,3.995248664,5.71517314083333,4.52554178850788,3.16362502742584
"FAHD2A",24.7084700107701,5.16516079766667,5.797745262,4.78367876212721,4.26173777808351
"FAIM",23.6348004355221,3.83946689433333,4.763005614,6.15575054714099,4.96216094435242
"FAIM2",21.1961280762535,2.77342220983333,3.12217473116667,7.64258972222166,6.78889873288197
"FAIM3",23.4489416359129,8.574880362,9.02348667166667,2.7346086062994,2.59865642729229
"FAM100A",21.3161871437022,2.94884209477778,3.55737687833333,7.22866347487776,5.99210819453266
"FAM100B",26.9955598305766,8.17922558416667,8.38092103183333,3.30050315311447,3.22107316463657
"FAM101A",20.311951662962,2.447206849,3.39806986866667,8.30005508985156,5.97749676963882
"FAM101B",0.189033824390017,9.51308632616667,10.2358183586667,0.0198709249457835,0.0184678760179406
"FAM102A",22.9764209892407,7.64754340266667,8.230384033,3.00441851447732,2.79165843259755
"FAM102B",0.141868716311336,7.76902602633333,8.38893341566667,0.0182608110502486,0.0169114128437819
"FAM103A1",24.7802724008884,7.28150016916667,8.22648441766667,3.40318228732862,3.01225543534391
"FAM104A",23.5609067647589,8.021363049,9.17062669,2.93726971598626,2.56917084962695
"FAM104B",22.6861660527989,3.61167959183333,4.20466106783333,6.28133406520792,5.39548032214857
"FAM105A",18.445244055638,5.02591991488889,6.43628966788889,3.67002347192111,2.86581944061073
"FAM105B",18.7518810835405,4.35995991755556,4.82974128977778,4.30092969617341,3.8825849995794
"FAM106A",22.1311991639902,2.897882004,3.40866451133333,7.63702563922276,6.49263049807545
"FAM107A",20.7128214362202,2.77805534866667,3.27678065083333,7.45587068528399,6.32108878906883
"FAM107B",20.2790866266878,9.40516185916667,10.1485042076667,2.15616561738626,1.99823404629107
"FAM108A1",24.5229371598566,9.074157452,9.63054236133333,2.70250293645186,2.5463713506226
"FAM108B1",21.2961793067659,5.33854588211111,5.91412539166667,3.98913482754303,3.60090087653085
"FAM108C1",23.0118940562464,4.04397668833333,4.74456352433333,5.69041214372838,4.8501603863508
"FAM109A",19.5343346824903,4.19352604766667,4.58973854533333,4.65821231594816,4.25608877053619
"FAM109B",0.393233128960495,3.597554108,4.06934965333333,0.109305688574926,0.0966329174093914
"FAM110A",0.505890929729957,5.76667424866667,6.77228371166667,0.0877266354774463,0.0747001973438376
"FAM110B",19.5932262909145,3.648144325,3.89832861111111,5.3707377081126,5.0260581509392
"FAM110C",0.0931094043914815,2.70186504233333,3.31579178433333,0.0344611603217133,0.0280805944545164
"FAM111A",23.4370543826877,5.828665089,6.61594013966667,4.02099863773589,3.54251306509985
"FAM111B",19.5357253669784,2.91409552566667,3.81225214333333,6.7038726750418,5.12445783554517
"FAM113A",25.9538343543111,4.79127872716667,5.06866368783333,5.4168909454489,5.12044908732254
"FAM113B",22.7568705381847,8.17122906066667,8.411973363,2.78499970680397,2.70529512590715
"FAM114A1",0.441837558622559,2.91356331733333,3.5055940165,0.151648517811157,0.126037857362528
"FAM114A2",21.61726785914,6.0930939025,6.97016122066667,3.5478310699053,3.10140141307555
"FAM115A",19.8875391408433,4.07327814206667,5.44147943673333,4.88244073869036,3.65480369301595
"FAM115C",21.9412969100716,2.84729414755556,3.98118070544444,7.70601693151672,5.51125370422546
"FAM116A",23.1533398048127,7.54396306866667,8.70680000133333,3.06912157364324,2.65922495075885
"FAM116B",24.9856097894644,4.11339628044444,4.30259098588889,6.07420440093478,5.80710782675117
"FAM117A",20.7527113079445,8.827939731,8.830250346,2.35079893387466,2.35018379941462
"FAM117B",21.5214656663697,5.72543497977778,6.64579629644444,3.75892237749332,3.23835770859903
"FAM118A",20.8038754220122,5.16151571166667,6.63379980916667,4.03057485129588,3.13604209057759
"FAM118B",22.2553290985406,4.18112082022222,4.83823020277778,5.32281415808447,4.59989049007282
"FAM119A",17.429721435803,5.95256548011111,6.48213622755556,2.92810242811099,2.68888539579117
"FAM119B",0.0885939232689884,3.50137593066667,4.16126165366667,0.0253026024692298,0.0212901592455558
"FAM120A",24.8973092073768,5.15492027251852,6.17587745025926,4.82981460258604,4.03138006022636
"FAM120AOS",19.5006519353864,5.31291644766667,5.7965767684,3.67042322751955,3.36416694102873
"FAM120B",23.4286727651753,5.06599005883333,5.92268450166667,4.62469773787333,3.95575228742681
"FAM120C",23.8761663540496,4.366657879,4.94453111766667,5.46783535959483,4.82880293112944
"FAM122A",22.6575088468937,4.83580718133333,5.42376953516667,4.68536233916724,4.17744682918159
