"","Females_AD1_Mean","Females_control1_Mean","males_AD1_Mean","males_control1_Mean","FC_fem_ctrl_AD","FC_male_ctrl_AD"
"LOC731528",6.45263053764765,6.45488162332355,6.47956157962521,6.47617510737232,0.999651258410725,1.00052291239763
"LOC731542",12.563670784053,12.4287246974717,12.5257566038276,12.3864573835696,1.01085759720856,1.01124609046351
"LOC731548",6.49831058995029,6.50210395635075,6.50064579697888,6.51003680665486,0.999416594009274,0.998557456746423
"LOC731551",6.46589811582987,6.44894582228495,6.46576627155547,6.45693447536983,1.00262869219436,1.00136780018743
"LOC731602",6.47092792249062,6.45674055561311,6.46091487955022,6.46282498815841,1.00219729548606,0.999704446799707
"LOC731605",7.1268167847214,6.9771459647431,7.16317103380984,7.04028158377686,1.02145158217051,1.01745518962142
"LOC731631",6.50292691676182,6.53268392120623,6.53730721570079,6.51597425205053,0.995444903686858,1.0032739484266
"LOC731640",11.1924866588852,10.744477895408,11.0878826490191,10.7669345849615,1.04169665272137,1.02980867595367
"LOC731641",6.45399659658857,6.42756968256506,6.45631200949707,6.44427876366767,1.00411149397496,1.00186727580707
"LOC731642",6.52041929364196,6.49555900064011,6.50945070301723,6.49391474206908,1.00382727537374,1.00239238757594
"LOC731656",6.44796768927034,6.46951227432946,6.48588087462925,6.46795367314294,0.996669828551897,1.00277169602509
"LOC731658",6.56072618853763,6.54163649776616,6.55505941989753,6.54090494207316,1.002918182748,1.00216399381274
"LOC731670",6.45542842781789,6.47446779458213,6.48357402092385,6.48137392718203,0.997059315550203,1.0003394486673
"LOC731682",6.58750238548819,6.58598770483005,6.62148405285177,6.58521460763299,1.00022998534556,1.0055077089176
"LOC731718",6.69323505456887,6.66399602271894,6.69136100323358,6.62590072935893,1.00438761244008,1.00987945285455
"LOC731724",6.85241393267241,6.82537674073947,6.84474609148021,6.82759690476708,1.00396127466072,1.00251174563354
"LOC731742",6.75755366780384,6.74522186980824,6.76644091340993,6.75001778533056,1.00182822718565,1.002433049601
"LOC731751",7.03202687380798,7.37375401575266,7.17589667622762,7.35998364936891,0.953656286714387,0.974988127431904
"LOC731779",6.69821467003418,6.68821043226732,6.70552628637103,6.69939120891784,1.00149580188425,1.00091576641248
"LOC731787",6.51130384155427,6.51489052331047,6.52811194433139,6.52320476880724,0.999449464001986,1.00075226452305
"LOC731789",6.51545843818193,6.50582126543583,6.51760441133284,6.50068851183674,1.0014813153256,1.00260217044168
"LOC731797",6.63073841596254,6.58055180148738,6.60496983641401,6.59284405954285,1.00762650549515,1.00183923307781
"LOC731823",6.45307142295618,6.44637320985221,6.44902937406011,6.4347036536075,1.00103906691188,1.00222632171174
"LOC731827",6.50352302158089,6.480283801758,6.49008729842351,6.50152374343536,1.00358614229466,0.998240959279216
"LOC731835",9.18872298678336,9.35375383609311,9.00764739322809,9.33243103657392,0.982356725203421,0.96519838806491
"LOC731837",6.47232583730371,6.50885320348791,6.50440717561685,6.50761281113878,0.994388048855575,0.999507402235664
"LOC731852",6.59814575513365,6.5754547588015,6.56564944057905,6.57939612397168,1.00345086342534,0.997910646640875
"LOC731878",7.01674526654292,7.15905942595691,7.07491007335027,7.12260531884518,0.980121109359982,0.993303679853113
"LOC731881",6.50388385764392,6.50560442278642,6.5146847758746,6.50095151305175,0.999735525705117,1.00211250042325
"LOC731884",6.49308029711031,6.48995552585558,6.4986317912527,6.51320368122706,1.00048147806904,0.997762715448871
"LOC731895",10.1549261273018,10.2201844599099,10.1205175754663,10.2858908560982,0.993614759805556,0.983922318159359
"LOC731898",6.51282429846213,6.50334040636675,6.49117136587697,6.50684723241812,1.00145831088376,0.997590866055216
"LOC731909",6.5242757133064,6.52697415279008,6.5347241739924,6.53919582534276,0.999586571139932,0.999316177176858
"LOC731915",6.58050262963299,6.62449266933254,6.6055970566786,6.65016519964759,0.993359485488875,0.993298190100398
"LOC731932",6.46665191065054,6.46314297941171,6.48402970987398,6.47716847378139,1.00054291406673,1.0010592956043
"LOC731950",7.77192589192772,7.59803417271181,7.68558350884801,7.56577147541786,1.02288640920311,1.01583606296059
"LOC731954",6.68540560138967,6.63205019590092,6.6940691969672,6.6383926400165,1.00804508468915,1.00838705391047
"LOC731957",6.47757345002376,6.44948540346906,6.47856596570773,6.48962154111158,1.00435508335899,0.998296422166715
"LOC731969",6.66499815569354,6.60845112946372,6.65601918274607,6.61163949799696,1.00855677451827,1.00671235701259
"LOC731985",9.90094264547301,9.76123953962681,10.0803650562026,9.76679352846548,1.01431202515614,1.03210588273656
"LOC731992",6.50184463281805,6.48920103257429,6.49832089956086,6.48678262653788,1.00194840631078,1.00177873588299
"LOC731999",6.75657514546598,6.74578463662404,6.77361147391673,6.79745822703743,1.00159959284549,0.996491813215439
"LOC732007",7.66965653134764,8.3125255534501,7.81412421874186,8.28131401058408,0.922662611023718,0.94358506497337
"LOC732040",6.44125926518093,6.45386318681352,6.43679640681439,6.45791124320071,0.998047073315972,0.996730392290766
"LOC732043",6.56727742770263,6.56868324962098,6.56562868884055,6.52567459331398,0.999785981167773,1.00612260004008
"LOC732107",6.51154983235115,6.52057744219636,6.50961924859369,6.52914810711586,0.998615519879147,0.997008972962202
"LOC732111",6.64930513608728,6.71631884450053,6.62918343253834,6.70172287015326,0.990022256244116,0.989176001601322
"LOC732134",6.81559735619341,6.80687146393743,6.92849516205799,6.71392833756736,1.0012819240531,1.03195846212567
"LOC732138",6.70298115370423,6.59650748889327,6.65834541842207,6.59443356939276,1.01614091471741,1.0096917875291
"LOC732139",6.53055409832658,6.52070852631371,6.51682470884838,6.52021048297467,1.0015098929776,0.999480726253373
"LOC732156",6.4921863430398,6.50627269629264,6.49894523835026,6.49312824237573,0.997834958061185,1.00089586956508
"LOC732157",6.5627276197333,6.54366516368674,6.56206364785234,6.51976349726417,1.00291311605495,1.00648798849926
"LOC732160",6.82848773797891,6.90487015317078,6.91004444470489,6.94638618350044,0.988937892603702,0.994768252464588
"LOC732162",6.47282728733315,6.47550194620507,6.47573102437961,6.47850635523024,0.999586957290085,0.999571609457727
"LOC732165",7.1286528713107,7.31306004534307,7.2574209295954,7.37858325645237,0.974783856157478,0.98357918822004
"LOC732172",6.62333967902369,6.71616976095044,6.63619862824565,6.68446789673755,0.986178121573625,0.992778891418499
"LOC732206",6.48560130611175,6.48824762580222,6.50970237473222,6.5002482251035,0.999592136453,1.00145442901584
"LOC732215",6.46228883341866,6.46984378153539,6.46400158872546,6.47877326032263,0.998832282761094,0.997719989417189
"LOC732226",6.47323237274987,6.45047566933465,6.4736347975792,6.44568150224296,1.00352791089863,1.00433674784063
"LOC732229",6.50733262169951,6.50701229479781,6.51626709883742,6.52473830977621,1.00004922795397,0.998701678054106
"LOC732272",6.57514395181838,6.54771665659153,6.58944636884031,6.52580002810286,1.00418883355303,1.00975303264939
"LOC732275",6.48847162041861,6.45499110053249,6.45354033348065,6.47488023056338,1.0051867646856,0.996704202035739
"LOC732300",6.61898984432505,6.65465175074203,6.59138340470918,6.64125045954408,0.994641055948119,0.992491315432437
"LOC732313",6.49061102951045,6.47306017880202,6.46163879102958,6.4581824688674,1.00271136838275,1.00053518496556
"LOC732316",6.70722169596165,6.6538085645059,6.6889182645224,6.6215762417002,1.0080274523888,1.01017008947176
"LOC732343",6.43108362280856,6.45513902950495,6.45340062755897,6.45219602005517,0.996273448707079,1.00018669728881
"LOC732360",6.83396889528074,6.76657972766094,6.78147538049653,6.81831604293453,1.00995911824468,0.994596809211246
"LOC732371",6.5380534588823,6.5198419131239,6.56485557841527,6.50749769761432,1.00279324959118,1.00881412233491
"LOC732372",6.53079846751,6.52319763924286,6.55185084293547,6.51362922137076,1.00116519975133,1.00586794554398
"LOC732377",6.45185654981846,6.44033409705515,6.46904575355112,6.45853635024227,1.00178910792354,1.00162721129664
"LOC732387",6.49455810890836,6.47071408472363,6.47921285044225,6.49949698483463,1.00368491388625,0.99687912242444
"LOC732391",6.43929560628973,6.41920433951553,6.44567286056335,6.42710790050116,1.00312986870515,1.0028885402812
"LOC732393",6.5279827623596,6.5308392101782,6.51264433524348,6.54033241674267,0.999562621628451,0.995766563572777
"LOC732402",6.43707717582432,6.42821859050302,6.43289464553663,6.41143279715625,1.00137807779816,1.00334743403844
"LOC732416",6.59611150569811,6.57130448828236,6.58982137715589,6.55274023284272,1.00377505219245,1.00565887598097
"LOC732419",6.49681393966438,6.50501857974538,6.5138514267826,6.54673888056523,0.998738721499345,0.994976513592094
"LOC732424",6.5352198401219,6.5374560625949,6.53155413833177,6.56491013984198,0.999657936902125,0.99491904675012
"LOC732425",6.99308179133923,7.15365120010816,6.95673033681057,7.07344886070242,0.977554202144144,0.983499064432303
"LOC732428",6.52532433862164,6.50884078485356,6.51008288147658,6.49882347053743,1.00253248686101,1.00173253066346
"LOC732429",6.4630660559448,6.47507150072336,6.47489914497844,6.48299846407536,0.998145897728354,0.998750683168938
"LOC732432",7.22505825228208,7.12492715752124,7.27049766968522,7.0657720491692,1.01405363066135,1.02897427472771
"LOC732434",6.45441237111008,6.43949572948107,6.45799453598387,6.457772440757,1.00231643008329,1.00003439192522
"LOC732435",6.44655141251875,6.44786293728438,6.45108055775961,6.45484650400308,0.999796595433496,0.999416570751739
"LOC732436",6.45504268187994,6.44577082627138,6.453569334574,6.44932905876111,1.00143844015843,1.00065747549462
"LOC732441",6.51114845214769,6.59517524412193,6.54655002165901,6.58808975694991,0.987259354169682,0.993694722321128
"LOC732443",6.56799878615405,6.58667686235396,6.58378403919038,6.58465006053016,0.997164264075764,0.999868478760175
"LOC732445",6.77423102979313,6.93668526871216,6.80334037327259,6.91991939307476,0.976580422402645,0.9831531245987
"LOC732446",6.49750477693302,6.46485953561523,6.49726367811807,6.49037169278525,1.00504964433302,1.00106187837293
"LOC732447",6.58096960704717,6.53218520881209,6.53965972235683,6.52747955178167,1.00746831216134,1.00186598371983
"LOC732450",8.70431907568703,8.12681964231822,8.47053696534128,8.23160748309459,1.07106093881568,1.02902585949796
"LOC732455",6.49592144251126,6.54449751514059,6.49973446166219,6.50789912618903,0.99257757031507,0.998745422390772
"LOC791120",9.73729248026356,9.39787140159097,9.56847692393869,9.41938452075757,1.03611680391957,1.01582825319983
"LOC81691",6.84100446394993,6.96806500521659,6.84265725707845,7.07647726315586,0.981765304834049,0.96695813504626
"LOC85389",7.01781229364091,6.81301415781965,6.97520569764439,6.80560011158435,1.03005984298245,1.02492147397426
"LOC85391",6.58868102654005,6.5366978837629,6.57548198124227,6.56280987835636,1.00795250808612,1.00193089593037
"LOC88523",9.93720630395506,9.84572522464108,10.0585151480059,9.8478941737478,1.00929145159211,1.02138741242971
"LOC90113",6.72536420935911,7.1250293352538,6.76979398359626,7.07058503639359,0.943906879945434,0.957458816880201
"LOC90120",6.7756857623714,6.78429698366465,6.79005273495631,6.83061054949118,0.998730712804292,0.994062344172456
"LOC90342",6.67552027739758,6.61369327513021,6.62888110215316,6.63541134519483,1.00934833226994,0.99901584955296
"LOC90499",6.66319964162894,6.65803104390911,6.67055326605562,6.65028005140601,1.00077629522688,1.00304847532629
"LOC90586",11.7049127891334,11.3103248809065,11.7174722412581,11.345844599731,1.03488740707113,1.03275451538759
"LOC90624",7.10564608789817,7.37479307447459,7.20804618151271,7.4214754955911,0.96350446936498,0.971241660205549
"LOC90925",6.54514398134899,6.72925345202384,6.53457753464372,6.65819411410321,0.972640431514809,0.981433917764932
"LOC91316",6.91327140221187,7.02311370659362,7.01076380372645,7.00028424958031,0.984359885234575,1.00149701837419
"LOC91431",7.47165813315146,7.16077767456453,7.34200445835171,7.22901845843377,1.04341434306656,1.01562950773575
"LOC91561",11.9164134882514,11.687053767555,11.8213238632481,11.615484133221,1.01962511042202,1.01772114943004
"LOC91661",7.3148337088634,7.3479211527398,7.28427761046759,7.34914827592521,0.995497033352887,0.991173036245557
"LOC91664",6.89000761511477,6.75815489272197,6.87445728086373,6.75398508680584,1.01951016579019,1.01783720166828
"LOC91948",6.46509203485516,6.49005971348727,6.50140781014946,6.51211842843949,0.996152935452932,0.998355278945287
"LOC92017",8.08084624215607,7.54471277742494,7.81430636363727,7.61863078020563,1.07106081842311,1.02568382549001
"LOC92154",6.5385620567794,6.53163230560398,6.54000998968795,6.53351886573476,1.00106095243137,1.00099351116704
"LOC92249",8.35790386512328,8.34784534496893,8.31780140931852,8.31613944771268,1.00120492411379,1.00019984773179
"LOC92497",6.80510819420593,6.84316636474935,6.84315560204642,6.87391596506386,0.994438514495356,0.995525059780513
"LOC92659",7.50610665152282,7.26321429389488,7.33702286428504,7.36161220585183,1.03344144173635,0.996659788524688
"LOC92755",7.05904198409334,7.49672597121028,7.20179455935818,7.3931288092934,0.941616648547941,0.974119989672749
"LOC92973",7.56864310747852,7.65708920905899,7.48380765477435,7.61096540423822,0.988449122223125,0.983292822564526
"LOC93349",6.52908721823014,6.49884575083343,6.51391582611171,6.49888915530058,1.00465335977436,1.0023121906609
"LOC93432",6.615564376478,6.60384581028714,6.62367790850533,6.59057622575302,1.00177450632972,1.00502257793833
"LOC93463",6.47341013831007,6.47853269271044,6.45726567571773,6.48408912825511,0.999209303303178,0.995863188798487
"LOC93556",6.53575880815947,6.54072657848116,6.52983241256869,6.54308669695901,0.999240486471635,0.997974307081018
"LOC93622",8.23690725191734,8.39652468279787,8.23235028438213,8.38777075584257,0.980990059946166,0.981470586645184
"LOC96597",6.49699259716273,6.55508801274749,6.51434398932243,6.52799971962129,0.991137355368564,0.997908129459962
"LOH12CR1",6.80523449960062,6.82385137501768,6.81112127723678,6.86895820523315,0.997271793537998,0.991579956338605
"LOH12CR2",7.06057586988961,6.95141879215267,6.96782457098815,6.98099859725168,1.01570284872783,0.998112873669863
"LOH3CR2A",6.55437870710304,6.58534012799963,6.56253535497321,6.5807849206403,0.995298432534267,0.997226840584038
"LONP1",8.71002421058856,8.6261643414421,8.61725437322328,8.62951435861279,1.00972157100504,0.998579296020606
"LONP2",8.47959778304254,8.43403795672926,8.40631371441468,8.42974110292468,1.00540189960574,0.997220865003569
"LONRF1",8.05015824048005,8.25084732272266,8.07368730660605,8.17911571656244,0.975676548796398,0.987110047881717
"LONRF2",7.36337180258715,7.88597250934641,7.51105496473633,7.89189277108165,0.933730341294003,0.951743160051435
"LONRF3",6.57246793210904,6.56363644533707,6.57337345177878,6.53351889682134,1.00134551735848,1.00610001372719
"LOR",6.70106106027002,6.8414810015157,6.76450435879723,6.96990743129402,0.979475212864791,0.970530014276149
"LOX",6.46277245092794,6.51454452644218,6.50195343243482,6.50496197405673,0.992052848007393,0.999537500505936
"LOXL1",6.5411545975768,6.52085729020509,6.53966120245421,6.51813888209599,1.00311267467886,1.0033019119027
"LOXL2",6.44746855859659,6.46317277576624,6.47525617061823,6.47552200938633,0.997570200006329,0.999958947129248
"LOXL3",6.77149756415527,6.74575694106856,6.76975107082909,6.74310039510857,1.00381582427466,1.00395228814031
"LPA",6.53827253534166,6.59705085885455,6.55266840648036,6.59251565586373,0.991090212161393,0.993955683768771
"LPAL2",6.46698919461885,6.45777026859154,6.47017526838026,6.45579570054982,1.00142757107235,1.00222738892267
"LPAR1",10.0201270929364,9.32384719048071,10.0885918460417,9.53042935423584,1.07467731808888,1.05856635321029
"LPAR2",6.99379982593857,6.91076135619198,6.97912888970755,6.89242756321199,1.01201582075645,1.01257921475422
"LPAR3",6.74945901822741,6.714891358411,6.76333716507585,6.73619925052275,1.00514791051282,1.00402866862214
"LPAR4",7.2449798567011,6.84094001309386,7.15461925735091,6.94422099666202,1.05906203574858,1.03029832443265
"LPAR5",8.06518712045276,7.63231867362908,8.07166081040436,7.71832065556755,1.05671519564812,1.04577940857924
"LPCAT1",7.84422909580704,7.7969902128954,7.83063970473642,7.78071886882733,1.00605860487468,1.00641596705275
"LPCAT2",6.91331433696592,6.84204388988455,6.86616178682614,6.81124320921659,1.01041654339382,1.00806293005882
"LPCAT3",7.94176588935298,8.0372077257324,7.77632522019703,7.89578682123271,0.988125000667353,0.984870209424293
"LPCAT4",7.24514468398447,7.53811386356185,7.33711710070792,7.46848998419328,0.961134949023051,0.982409712838418
"LPGAT1",7.06022094832232,7.06590126075417,7.04537688872047,7.07937546508151,0.999196095130371,0.995197517559459
"LPHN1",8.16615460517884,8.87528747178181,8.26808561332272,8.7788059667134,0.920100293217815,0.941823483133449
"LPHN2",8.94880407892257,9.1651186680764,8.90453140499103,9.09345182131548,0.976398059099083,0.979224565100613
"LPHN3",7.92513756674075,8.05524800974728,7.95009655323535,8.13508445951627,0.983847742136668,0.977260481166299
"LPIN1",10.1502210516924,10.1500230271218,10.1429659190171,10.1106588312666,1.00001950976565,1.00319534941191
"LPIN2",6.7299232116427,6.73373492807098,6.77391228980435,6.76091857007375,0.999433937262307,1.00192188673713
"LPIN3",6.65041177878711,6.60038381825624,6.60501898260408,6.63650333299895,1.00757955323636,0.995255882681725
"LPL",8.58422988033802,8.60299188984871,8.57917449573246,8.55313702728831,0.997819129699188,1.00304420101784
"LPO",6.48547833051817,6.48684265359379,6.47251408385011,6.47025261039007,0.999789678407744,1.00034951857311
"LPP",10.7562086841969,10.186724950113,10.5936984906834,10.1170002838304,1.05590449696765,1.04711853251749
"LPPR1",7.54280575793643,7.48013001805816,7.48720929593344,7.62524726994013,1.00837896396546,0.981897246198055
"LPPR2",7.790538645342,8.05837504012437,7.81327547251625,7.93609124603833,0.966762977219507,0.984524400020805
"LPPR4",8.65370563912017,9.67355421820024,8.98005625380134,9.62887196241397,0.894573539768735,0.93261768240919
"LPPR5",7.8072909400165,8.17369366657102,7.85107537805771,8.1868353212161,0.955172931418626,0.958987822524258
"LPXN",8.31547627215652,8.20737202490792,8.39092621182005,8.25793742246512,1.01317160315391,1.01610435906103
"LQK1",6.78997611117792,6.83339972429785,6.86511434654089,6.85484488262838,0.99364538664912,1.0014981322099
"LRAP",12.9570823799944,12.9430973741217,13.0714780374925,12.9543489813125,1.00108049916248,1.0090416783081
"LRAT",6.82385874245573,6.69865484235364,6.76746712647519,6.71560630741215,1.01869090183755,1.00772243289572
"LRBA",7.54207785928388,7.45394678348389,7.48614715471513,7.45702615079184,1.01182341092041,1.00390517658574
"LRCH1",6.64069380062873,6.83945127512483,6.67102207811359,6.8556083669071,0.970939558379634,0.973075140977346
"LRCH2",8.46741391423512,8.60027686384706,8.58066768098226,8.61267333359574,0.984551317159282,0.996283888709835
"LRCH3",7.17669715266967,7.21044876886002,7.30783582499103,7.20616473481864,0.99531906858057,1.01410890451631
"LRCH4",8.67935394606359,7.98124195489413,8.47785762901071,7.98358172138073,1.0874690925441,1.06191154858555
"LRDD",7.23092507796079,7.0513240662643,7.24385763039762,7.05486676868007,1.0254705371656,1.02678872158955
"LRFN1",7.02659352902969,7.21097386621317,6.98986282022502,7.1422295317686,0.974430591400784,0.97866678592926
"LRFN2",6.92946554311896,7.31372999932599,7.01309943982794,7.36211332186204,0.947459852053269,0.952593247784208
"LRFN4",7.78671227644565,7.70965507312044,7.69047053171177,7.62764025077065,1.00999489634677,1.00823718461745
"LRFN5",8.22310199151321,9.05951757812343,8.43547629614771,9.09933205033713,0.907675482783988,0.927043463133668
"LRG1",6.88506385812903,6.84568050211535,6.84844948127005,6.79094642452423,1.00575302280051,1.00846760571371
"LRGUK",6.53100939537644,6.52756833587292,6.55123606582751,6.54102267274657,1.00052715794404,1.00156143673427
"LRIG1",11.0149530117659,10.7590889680707,11.0274341099214,10.7913270512054,1.02378119973304,1.02187933491365
"LRIG2",7.10258651143977,7.04547545118954,7.16864905326747,7.04882961646712,1.00810606191816,1.01699848674459
"LRIG3",6.60491768594769,6.57661597316315,6.62334966319989,6.5596954302944,1.00430338534286,1.00970383969529
"LRIT1",6.60312486485485,6.65283666960418,6.55182264194898,6.62323300653711,0.99252772806276,0.989218201365158
"LRIT2",6.48580309078772,6.46228977467078,6.48574442862542,6.45582068776559,1.00363854251926,1.00463515675343
"LRIT3",6.55292124698947,6.54221975841325,6.54096111374247,6.55985311769491,1.00163575804106,0.997120056865073
"LRMP",7.16754763696229,7.4189566739863,7.34803506110455,7.4483128345585,0.966112615550708,0.986536847245636
"LRP1",7.19078822546286,7.27178410533752,7.22769738435971,7.18384054384975,0.988861622030939,1.00610492956271
"LRP10",9.23101236090945,8.70943972465659,9.05159839666356,8.6387772803396,1.05988589998232,1.04778698453813
"LRP11",8.51920819903338,9.27429586715326,8.84307136927145,9.29504664844654,0.918582749684084,0.951374608835273
"LRP12",6.75349935058938,6.785113656042,6.75301262348208,6.7422877024151,0.995340637304658,1.00159069466335
"LRP2",6.84573339467261,6.78662109722469,6.87008732720733,6.75225030012622,1.00871012195923,1.01745151939627
"LRP2BP",6.84022534033531,7.00428599516102,6.79685754455211,6.94671053440455,0.976577105084079,0.978428208702483
"LRP3",11.494860953127,11.0516452373993,11.2223806415642,11.1267791435649,1.04010404842058,1.00859201901698
"LRP4",9.56545963352462,9.0863504526803,9.39626621571841,9.02929227134644,1.05272845058524,1.04064260335625
"LRP5",7.83892931778532,7.28372041791749,7.59237541225607,7.29279289259492,1.07622600374694,1.0410792578472
"LRP5L",7.67826737293793,7.42993975673481,7.6465444898323,7.44814972256435,1.03342256119614,1.02663678559883
"LRP6",6.90550396712519,6.77753276903717,6.89729256445392,6.8023260777263,1.01888167898983,1.01396088420968
"LRP8",7.90592030157373,7.77028537599443,7.8836693474028,7.86266916856852,1.0174555912706,1.0026708714794
"LRPAP1",8.44902069161152,8.7566263230978,8.68532598530897,8.7316031350603,0.964871673160828,0.994700039725178
"LRPPRC",8.64147724330804,8.90444778276192,8.67880739426263,8.86645367224756,0.970467507264969,0.978836377550556
"LRRC1",8.23553142587273,7.94246219886084,8.23912324346498,7.87007494450281,1.03689903957666,1.04689260287412
"LRRC10",6.56828840399839,6.59968857218431,6.5695264658846,6.59398746391592,0.995242174256788,0.996290408775393
"LRRC14",8.55340440342164,8.11191259681896,8.34222439752885,8.05529743982386,1.0544251187785,1.03561966021099
"LRRC14B",6.4403248394383,6.44728210108163,6.45813608132058,6.44749100895516,0.998920900073202,1.00165104105622
"LRRC15",6.70854783706573,6.61634592186179,6.67219933658435,6.60782299648221,1.01393547379367,1.00974244318233
"LRRC16",7.56047557077481,7.51153351699229,7.53273139083416,7.54464546030055,1.0065155874858,0.998420857609669
"LRRC16A",7.84687758753851,7.70100406104735,7.76499311537575,7.76078845111599,1.01894214382109,1.00054178313019
"LRRC16B",6.71399049884734,6.81285546452616,6.72522680727359,6.78170584129181,0.985488468646722,0.99167185434757
"LRRC17",6.51912281813464,6.60641757064491,6.54952738101013,6.58499716888883,0.986786370740754,0.994613545462665
"LRRC18",6.60135901906182,6.66783491275709,6.62199923388385,6.63848682815887,0.990030362994128,0.997516362583552
"LRRC19",6.48919622136375,6.48310536692602,6.47741944553733,6.46934653711028,1.00093949644391,1.00124787076728
"LRRC2",6.77300387186665,7.11435679288059,6.87280932743826,7.05015170307362,0.952019145096077,0.974845594378055
"LRRC20",8.12870647218566,8.24582470374031,7.99991774815285,8.27255823666724,0.985796662461,0.967042784019828
"LRRC24",6.47686303449558,6.47869340984248,6.49153671550994,6.50260286312602,0.999717477702508,0.998298197222094
"LRRC25",6.74232234821533,6.60534865752185,6.72168642320485,6.59099828660986,1.02073678435392,1.01982827652383
"LRRC27",6.47713095114637,6.47831128740192,6.48600066967524,6.48704144510207,0.999817801861752,0.999839560848248
"LRRC28",7.23729946545356,7.13507467318097,7.13975968629046,7.12578313599067,1.01432708092836,1.00196140550913
"LRRC29",6.8237800216688,6.83725399580181,6.76847555896883,6.83562553394057,0.998029329590319,0.990176469638613
"LRRC3",6.73051030038092,6.65688636543012,6.67901353190623,6.66473685069992,1.01105981549169,1.00214212226621
"LRRC30",6.50765388588826,6.50477774559026,6.50188598740675,6.51937514975144,1.00044215811984,0.997317356043645
"LRRC31",6.4655940640096,6.41911927253037,6.46065226612053,6.4599727801015,1.00724005732034,1.00010518403748
"LRRC32",9.24020317501963,8.40263256385749,8.90577496021244,8.21574654949548,1.09967954742717,1.08398852210933
"LRRC33",6.75659006288064,6.78662890569109,6.79256803824245,6.81744045897578,0.995573819752357,0.996351648264037
"LRRC34",6.58461625548135,6.65342899183647,6.60062303285618,6.67047200209973,0.98965755305429,0.989528631673805
"LRRC36",6.48510104918662,6.51313042025416,6.48725610207204,6.52677709074064,0.995696482450225,0.993944792641277
"LRRC37A",7.18285082296666,7.08983270019185,7.10501885588585,7.07354976261471,1.01311993197982,1.00444884030327
"LRRC37A2",6.48071791148592,6.4938247423815,6.47281719280643,6.50998329217761,0.997981646962223,0.994290907103273
"LRRC37A4",6.79073282440346,6.7880385887071,6.805891212478,6.80142550040716,1.00039690930762,1.00065658472192
"LRRC37B",8.62162841287537,8.50533710170902,8.58723808422062,8.51043003094024,1.01367274568612,1.0090251671186
"LRRC37B2",12.2070671876432,11.7544281162461,12.1917452264961,11.7866388439054,1.03850796201404,1.03436996653208
"LRRC38",6.65999315416989,6.68825422227579,6.65331965050214,6.72805155919155,0.995774522443873,0.988892488704652
"LRRC39",6.69502415818668,6.80053192613721,6.72615441806364,6.85112069918225,0.98448536539546,0.981759731494217
"LRRC3B",8.15125487532283,8.40604616690887,8.06534919560311,8.49661806137748,0.96968952031348,0.949242291149374
"LRRC4",6.52768952056518,6.48942418332094,6.53037638924402,6.49936771050416,1.00589656896564,1.00477103006339
"LRRC40",6.78262907143191,7.03134279033585,6.88822342643925,6.99969101173994,0.96462784900122,0.984075356310194
"LRRC41",8.73054858246304,8.65141251556866,8.68600729998317,8.53349114188509,1.00914718454957,1.01787265675469
"LRRC42",8.11048424030547,8.07483208930672,8.18246581803423,8.10054822748859,1.00441521886826,1.01011259833843
"LRRC45",6.63062022356755,6.61977584650101,6.65526815144004,6.64423881408052,1.00163817889276,1.00165998508906
"LRRC46",6.75274617026643,6.88280392665537,6.74354981529962,6.75608175730726,0.981103957373353,0.998145087277239
"LRRC47",8.49680196064244,8.66285950011478,8.55135625938758,8.70716561478501,0.980831093997295,0.98210561711002
"LRRC48",6.62831135133501,6.65077032414975,6.67466453984982,6.63570109524791,0.99662310202877,1.00587179019106
"LRRC49",8.52172800069954,9.04124379057826,8.60769774327703,9.09693777244641,0.942539345037891,0.946219261755177
"LRRC4B",6.61108356006654,6.75184288233184,6.63809226563656,6.73178604045347,0.979152458859249,0.986081884621129
"LRRC4C",8.42359152845217,8.72303434466038,8.45422637262651,8.77692199705438,0.965672172735224,0.963233622842249
"LRRC50",6.98239830347092,7.10664345299158,7.03615886124945,7.13233927307008,0.982517041928091,0.986514885490125
"LRRC52",6.4636339221872,6.47905810103785,6.4593455208748,6.46842724787211,0.997619379451439,0.998595991475317
"LRRC55",6.4610623975247,6.45325185733597,6.46740869212894,6.46208236019868,1.00121032626053,1.00082424389436
"LRRC56",7.61811957077527,7.43393453330375,7.55422574999839,7.40959888881883,1.02477625228557,1.01951885160718
"LRRC57",7.15977265233387,7.20449871423388,7.20130894710006,7.25084725763676,0.993791925896018,0.993167927998411
"LRRC58",8.32579503827233,8.40093525789044,8.41039439247435,8.35167823071549,0.991055731616603,1.00703046263719
"LRRC59",6.59167137103193,6.59270819309922,6.61775510696597,6.63548741143849,0.999842731994663,0.997327656075128
"LRRC6",7.25826803693998,7.34609953736684,7.3212010768457,7.42907380759506,0.988043791132955,0.985479652841909
"LRRC61",6.54222473914575,6.59421285293353,6.54232040510487,6.58623510339674,0.992116100140042,0.993332351851634
"LRRC66",6.58217823469114,6.56555743805944,6.58223394318036,6.58794280584335,1.00253151339981,0.999133437731439
"LRRC67",6.69376599469215,6.68457645233411,6.68628492428931,6.62855633727967,1.00137473816383,1.00870907390271
"LRRC69",6.47700661441007,6.44195517863131,6.51032399943399,6.49744800223693,1.00544111761209,1.0019817006912
